Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Chemical Engireering,Petroleum Refinery Engineering, ,Pick out the additive property of a lube oil out of following.,Â°API gravity,Specific gravity,Viscosity,Flashpoint, ,A," No answer description available for this question. <a href=""discussion-2872"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Catalyst used in catalytic reforming is,platinum on alumina,nickel,iron,aluminium chloride, ,A," No answer description available for this question. <a href=""discussion-2835"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Tanks used for the storage of petroleum products (which are inflammable) should be painted with a __________ paint.,black,white,red,yellow, ,B," No answer description available for this question. <a href=""discussion-3129"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Cetane number of diesel used in trucks may be about,50,14,35,85, ,A," Generally, diesel engines operate well with a Cetane number from 40 to 55. "
Chemical Engireering,Petroleum Refinery Engineering, ,__________ test is done to find out the softening point of bitumen.,Impact,Ball and ring,Flame,Viscosity, ,B," No answer description available for this question. <a href=""discussion-3055"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,__________ determination is not a very significant and important test for gasoline.,Gum & sulphur content,Viscosity,Octane number,Reid vapor pressure, ,B," No answer description available for this question. <a href=""discussion-3068"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Which of the following has the lowest viscosity (at a given temperature) of all?,Naphtha,Kerosene,Diesel,Lube oil, ,A," No answer description available for this question. <a href=""discussion-2950"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Mercaptans are,low boiling sulphur compounds.,added in LPG cylinders to detect gas leakage by its smell.,"undesirable in petrol, as they reduce its octane number.","all (a), (b) and (c)", ,D," No answer description available for this question. <a href=""discussion-2979"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Paraffin base crude oil as compared to asphalt base crude gives,higher yield of straight run gasoline.,higher octane number gasoline.,lower viscosity index lube oil.,poorer yield of lube oil., ,A," No answer description available for this question. <a href=""discussion-2887"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,True boiling point apparatus is used for the,determination of characterisation factor.,evaluation of oil stocks.,determination of true vapour pressure.,none of these., ,B," No answer description available for this question. <a href=""discussion-2878"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,"In the atmospheric pressure crude distillation, the content of __________ from lighter fraction to heavier ones.",sulphur increases,sulphur decreases,nitrogen decreases,none of these, ,A," No answer description available for this question. <a href=""discussion-2943"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Catalytic desulphurisation process used for sweetening of straight run gasoline and kerosene uses __________ as catalyst.,bauxite,fuller's earth,activated clay,"all (a), (b) & (c)", ,D," No answer description available for this question. <a href=""discussion-3022"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Solution used in Doctor's treatment for the removal of mercaptans is,sodium hydroxide,sodium plumbite,cupric chloride,potassium isobutyrate, ,B," No answer description available for this question. <a href=""discussion-2847"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Flash point of motor gasoline may be around __________ Â°C.,10,45,100,150, ,B," No answer description available for this question. <a href=""discussion-2868"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,__________ converts n-paraffins to i-paraffins.,Alkylation,Polymerisation,Isomerisation,none of these, ,C," No answer description available for this question. <a href=""discussion-3017"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,The colour of gasoline is an indication of its,octane number.,lead susceptibility.,gum forming tendency & thoroughness of refining.,none of these., ,C," No answer description available for this question. <a href=""discussion-2874"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,The octane number of aviation gasoline may be,79,87,97,>100, ,D," No answer description available for this question. <a href=""discussion-2814"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Flash point of an oil gives an idea of the,nature of boiling point diagram of the system.,amount of low boiling fraction present.,explosion hazards.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-2886"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Furfural solvent extraction is used for upgrading (by dissolving aromatics),naphtha,lubricating oils,wax,cracking feedstock, ,B," No answer description available for this question. <a href=""discussion-3032"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Illuminating characteristics of kerosene is expressed by its,smoke point,aniline point,luminosity number,aromatic content, ,C," No answer description available for this question. <a href=""discussion-3086"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Which of the following constituents present in petroleum is responsible for ash formation?,Nitrogen compounds,Organometallic compounds,Sulphur compounds,Oxygen compounds, ,C," No answer description available for this question. <a href=""discussion-2919"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,The coking process normally mostly used in Indian oil refineries is the __________ coking process.,delayed,flexi,fluid,contact, ,A," No answer description available for this question. <a href=""discussion-3081"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,Oxidation of SO2 to SO3 is favoured by,low temperature and low pressure.,low temperature and high pressure.,high temperature and low pressure.,high temperature and high pressure., ,B," No answer description available for this question. <a href=""discussion-1958"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,"Gun powder,  which is an explosive comprises of charcoal,  sulphur and",glycerene,salt petre,nitro glycerene,dynamite, ,B," No answer description available for this question. <a href=""discussion-2222"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,Starting raw material for the manufacture of alum is,alumina,gypsum,bauxite,ammonium bicarbonate, ,C," No answer description available for this question. <a href=""discussion-2113"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,Salt cake is chemically represented by,Na2SO4,"CaSO<sub>4</sub>.<img src=""https://www.indiabix.com/_files/images/chemical-engineering/chemical-process/1by2.png"">H<sub>2</sub>O",MgSO4,BaSO4, ,A," No answer description available for this question. <a href=""discussion-1844"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,Which of the following sugars is the sweetest?,Glucose,Fructose,Sucrose,Lactose, ,B," No answer description available for this question. <a href=""discussion-2246"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,Paper pulp produced by kraft/sulphate process is,bleached easily,dull white in color,strong fibrous,dark colored, ,C," No answer description available for this question. <a href=""discussion-2204"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,Claude process of gas liquefaction employs,merely compression of gas beyond its critical pressure.,Joule-Thomson expansion cooling.,heat exchange with colder stream.,adiabatic expansion against a piston or in a turbine., ,D," No answer description available for this question. <a href=""discussion-2108"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,The main use of HCl is in the,drilling of petroleum wells and pickling of steel sheets.,manufacture of cationic detergent.,treatment of spent fuel of nuclear reactor.,none of these., ,A," No answer description available for this question. <a href=""discussion-1804"">Let us discuss</a>. "
Chemical Engireering,Chemical Process, ,"The gasification reaction represented by, C + H2O = CO + H2,  is a/an __________ reaction.",exothermic,endothermic,catalytic,autocatalytic, ,B," No answer description available for this question. <a href=""discussion-1675"">Let us discuss</a>. "
