Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
G.K,Misslaneous, ,Who is the Flying Sikh of India?,Mohinder Singh,Joginder Singh,Ajit Pal Singh,Milkha singh, ,D," No answer description available for this question. <a href=""discussion-2274"">Let us discuss</a>. "
G.K,Misslaneous, ,Ben kingsley is associated with which of the following fields?,Politics,Social Service,Sports,Motion Pictures, ,D," No answer description available for this question. <a href=""discussion-2216"">Let us discuss</a>. "
G.K,Misslaneous, ,In which of the following dance forms 'Guru Kelucharan Mohapatra' is associated with?,Odissi,Bharathanatiyam,Kathak,Kathakali, ,A," Guru Kelucharan Mohapatra (January 26, 1924 - April 7, 2004) was an Indian classical dancer, guru and proponent of Odissi dance, who is credited for the revival of the classical dance form in the 20th century. "
G.K,Misslaneous, ,Bismillah Khan was associated with?,Sarod,Shehnai,Flute,Tabla, ,B," No answer description available for this question. <a href=""discussion-2264"">Let us discuss</a>. "
G.K,Misslaneous, ,Who among the following is not a dramatist?,Girish R. Karnad,Badal Sircar,Jayanta Mahapatra,Vijay Tendulkar, ,C," No answer description available for this question. <a href=""discussion-2259"">Let us discuss</a>. "
G.K,Misslaneous, ,Who headed the committee on 'computerisation' in Indian Banks(1988)?,C. Rangarajan,R.N. Malhotra,S. Venkitramanan,M.Narasimhan, ,A," No answer description available for this question. <a href=""discussion-2215"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is the famous Sarod player?,Hari Prasad,Zakir Hussain,Ram Narain,Amjad Ali Khan, ,D," No answer description available for this question. <a href=""discussion-2220"">Let us discuss</a>. "
G.K,Misslaneous, ,"Sanjay Dutt, a noted film actor was held under",TADA,Narcotics Act,Act 302,Anti - Defection Act, ,A," No answer description available for this question. <a href=""discussion-2275"">Let us discuss</a>. "
G.K,Misslaneous, ,Shovna Narayan is a reputed personality in which of the following fields?,Classical dance,Literature,Journalism,Classical music, ,A," No answer description available for this question. <a href=""discussion-2248"">Let us discuss</a>. "
G.K,Misslaneous, ,Hari Prasad Chaurasia is a renowned player of,Sitar,Flute,Sarod,Tabla, ,B," No answer description available for this question. <a href=""discussion-2208"">Let us discuss</a>. "
G.K,Misslaneous, ,Graham Green was associated with which of the fields?,Science,Music,Painting,Literature, ,D," No answer description available for this question. <a href=""discussion-2266"">Let us discuss</a>. "
G.K,Misslaneous, ,Dr. V. Kurien is famous in the field of ?,Atomic Power,poultry farms,Dairy development,Economic Reforms, ,C," No answer description available for this question. <a href=""discussion-2241"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following pairs of artists and their areas of specialization is not correct?,Pt. Ravi Shankar - Sitar,M. S. Subbulakshmi - Dance,Hari Prasad Chaurasia - Flute,Ustad Zakir Hussain Khan - Tabla, ,B," No answer description available for this question. <a href=""discussion-2204"">Let us discuss</a>. "
G.K,Misslaneous, ,"Miss Universe 1994, Ms. Sushmita Sen hails from which of the following cities?",Mumbai,Chandigarh,New Delhi,Bangalore, ,C," No answer description available for this question. <a href=""discussion-2232"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is Tania Sachdev?,Chess player,Cricketer,Actress,Dancer, ,A," No answer description available for this question. <a href=""discussion-2263"">Let us discuss</a>. "
G.K,Misslaneous, ,Limba Ram is associated in which fields?,Sports,Politics,Social Service,Motion Picture, ,A," No answer description available for this question. <a href=""discussion-2228"">Let us discuss</a>. "
G.K,Misslaneous, ,Ms. Meera Sahib Fathima Beevi is distinguished as the first lady,Prime minister of Bangladesh,Judge of Supreme Court,Judge of the High court,Governor of a state, ,B," No answer description available for this question. <a href=""discussion-2230"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is the creator of the Rock Garden in Chandigarh?,Pupal Jayakar,Le Corbousier,Glen,Nek Chand, ,D," No answer description available for this question. <a href=""discussion-2238"">Let us discuss</a>. "
G.K,Misslaneous, ,Hitendra Desai was famous in the which field?,Social Service,Journalism,Politics,Literature, ,C," No answer description available for this question. <a href=""discussion-2265"">Let us discuss</a>. "
G.K,Misslaneous, ,"Naina Devi, was associated with field of?",Social Service,Stage acting,Classical dance,Vocal music, ,D," No answer description available for this question. <a href=""discussion-2244"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is known as 'Trimurthy of Carnatic Music'?,Muthuswami Dikshitar,Purandardasa,Swami Thirunal,None of these, ,A," Three great saint composers - Thyagaraja, Muthuswami Dikshitar and Shyama Sastri are known as the 'Trimurti' of Carnatic music. They were not only contemporaries during the later half of the 18th century and the beginning of the 19th century, but were also, incredibly, born in the same town of Thiruvarur in the Thanjavur district of Tamil Nadu. "
G.K,Misslaneous, ,Gangubai hangal is the name associated with,Literature,Music,Journalism,Environment, ,B," No answer description available for this question. <a href=""discussion-2219"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is known as the 'Lady with the Lamp'?,Florence Nightingale,Sarojini Naidu,Indira Gandhi,Joan of Arc, ,A," No answer description available for this question. <a href=""discussion-2206"">Let us discuss</a>. "
G.K,Misslaneous, ,Girilal Jain was a noted figure in which of the following fields?,Social Service,Journalism,Literature,Politics, ,B," No answer description available for this question. <a href=""discussion-2210"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is Larry Pressler?,Politician,Painter,Actor,Tennis player, ,A," No answer description available for this question. <a href=""discussion-2267"">Let us discuss</a>. "
G.K,Misslaneous, ,"Pandit Vishwa Mohan Bhatt, who has won the prestigious 'Grammy Awards' is an exponent in which of the following musical instruments?",Guitar,Violin,sarod,Tabla, ,A," No answer description available for this question. <a href=""discussion-2225"">Let us discuss</a>. "
G.K,Misslaneous, ,"Raja Ravi Verma, was famous in which of the fields?",Painting,Politics,Dance,Music, ,A," No answer description available for this question. <a href=""discussion-2235"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is known as 'Desert Fox'?,Bismarck,Eisenhower,Gen. Rommel,Walter Scott, ,C," No answer description available for this question. <a href=""discussion-2257"">Let us discuss</a>. "
G.K,Misslaneous, ,The title of 'sparrow' given to,Napoleon,Major General Rajinder Singh,T. T. Krishnamachari,Sardar Patel, ,B," No answer description available for this question. <a href=""discussion-2273"">Let us discuss</a>. "
G.K,Misslaneous, ,Who headed the first scientific group to leave for Antarctica in 1982?,Dr. D.R. Sengupta,Dr. S.Z. Kasim,Dr. V. K. Raina,Dr. H. K. Gupta, ,B," No answer description available for this question. <a href=""discussion-2218"">Let us discuss</a>. "
G.K,Misslaneous, ,Which among the famous danseuses is not an exponent of the Odissi dance style?,Sanjukta Panigrahi,Madhavi Mudgal,Sonal Man Singh,Yamini Krishnamurthy, ,D," No answer description available for this question. <a href=""discussion-2227"">Let us discuss</a>. "
G.K,Misslaneous, ,Michael Jackson is a distinguished person in the field of?,Pop Music,Jounalism,Sports,Acting, ,A," No answer description available for this question. <a href=""discussion-2233"">Let us discuss</a>. "
G.K,Misslaneous, ,Ms Kim Campbell is the first woman Prime Minister of,Portugal,Canada,Switzerland,Congo, ,B," No answer description available for this question. <a href=""discussion-2226"">Let us discuss</a>. "
G.K,Misslaneous, ,The first Indian to swim across English channel was,V. Merchant,P. K. Banerji,Mihir Sen,Arati Saha, ,C," No answer description available for this question. <a href=""discussion-2243"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is known as 'Indian Bismarck'?,Kamaraj,Sardar Vallabhbhai Patel,Nehru,Rajaji, ,B," No answer description available for this question. <a href=""discussion-2242"">Let us discuss</a>. "
G.K,Misslaneous, ,Radiocarbon is produced in the atmosphere as a result of,collision between fast neutrons and nitrogen nuclei present in the atmosphere,action of ultraviolet light from the sun on atmospheric oxygen,action of solar radiations particularly cosmic rays on carbon dioxide present in the atmosphere,lightning discharge in atmosphere, ,A," No answer description available for this question. <a href=""discussion-778"">Let us discuss</a>. "
G.K,Misslaneous, ,It is easier to roll a stone up a sloping road than to lift it vertical upwards because,work done in rolling is more than in lifting,work done in lifting the stone is equal to rolling it,work done in both is same but the rate of doing work is less in rolling,work done in rolling a stone is less than in lifting it, ,D," No answer description available for this question. <a href=""discussion-728"">Let us discuss</a>. "
G.K,Misslaneous, ,The absorption of ink by blotting paper involves,viscosity of ink,capillary action phenomenon,diffusion of ink through the blotting,siphon action, ,B," No answer description available for this question. <a href=""discussion-794"">Let us discuss</a>. "
G.K,Misslaneous, ,Siphon will fail to work if,the densities of the liquid in the two vessels are equal,the level of the liquid in the two vessels are at the same height,both its limbs are of unequal length,the temperature of the liquids in the two vessels are the same, ,B," No answer description available for this question. <a href=""discussion-784"">Let us discuss</a>. "
G.K,Misslaneous, ,"Large transformers, when used for some time, become very hot and are cooled by circulating oil. The heating of the transformer is due to",the heating effect of current alone,hysteresis loss alone,both the heating effect of current and hysteresis loss,intense sunlight at noon, ,C," No answer description available for this question. <a href=""discussion-733"">Let us discuss</a>. "
G.K,Misslaneous, ,Nuclear sizes are expressed in a unit named,Fermi,angstrom,newton,tesla, ,A," <p>Fermi - A unit of length equal to 10<sup>-15</sup> meter (one femtometer), used in nuclear physics. It is similar to the diameter of a proton.</p> "
G.K,Misslaneous, ,Light year is a unit of,time,distance,light,intensity of light, ,B," No answer description available for this question. <a href=""discussion-739"">Let us discuss</a>. "
G.K,Misslaneous, ,Mirage is due to,unequal heating of different parts of the atmosphere,magnetic disturbances in the atmosphere,depletion of ozone layer in the atmosphere,equal heating of different parts of the atmosphere, ,A," No answer description available for this question. <a href=""discussion-749"">Let us discuss</a>. "
G.K,Misslaneous, ,Light from the Sun reaches us in nearly,2 minutes,4 minutes,8 minutes,16 minutes, ,C," No answer description available for this question. <a href=""discussion-737"">Let us discuss</a>. "
G.K,Misslaneous, ,Stars appears to move from east to west because,all stars move from east to west,the earth rotates from west to east,the earth rotates from east to west,the background of the stars moves from west to east, ,B," No answer description available for this question. <a href=""discussion-795"">Let us discuss</a>. "
